description,label
"Dear Candidate, Congratulations on being shortlisted for Marketing Manager at Global Ventures Ltd. Our client requires all candidates to undergo a standard verification process. Please submit $458 for document authentication. This amount will be reimbursed upon joining. Best regards, hr@company.com Apply with your resume and cover letter. Professional development opportunities. Diverse team environment. Limited time offer!",1
"Entry-level Customer Service Representative position available. We provide comprehensive training and support. Responsibilities include handling customer inquiries, processing orders, and maintaining customer satisfaction. High school diploma required. Full-time with benefits. Starting salary $36k-119k. Background check required. Diverse team environment. We are an equal opportunity employer.",0
"Dear Candidate, Congratulations on being shortlisted for DevOps Engineer at Global Ventures Ltd. Our client requires all candidates to undergo a standard verification process. Please submit $358 for document authentication. This amount will be reimbursed upon joining. Best regards, jobs@staffing.co.in Flexible working hours. Professional development opportunities. Background check required.",1
"Join our analytics team as a Data Analyst. You will work with large datasets using SQL, Tableau to generate insights that drive business decisions. Requirements: 6 years experience, proficiency in SQL, Python, and data visualization tools. Full-time position with remote work options available. Drug test may be required. Please apply ASAP. Background check required.",0
"Exciting opportunity: Software Engineer position with competitive salary. To finalize your application, please complete the registration process with a $159 administrative fee. This covers background verification and is fully refundable. Contact recruitment@agency.net for immediate processing. Background check required. Great benefits included. Flexible working hours.",1
Premium Marketing Manager position available. We offer exceptional compensation of $13974 monthly for qualified candidates. No extensive experience required - we provide comprehensive training. Submit your application along with a $336 application processing fee to be considered. Flexible working hours. Background check required. Diverse team environment.,1
"Dear Candidate, Congratulations on being shortlisted for Customer Service Rep at TechSolutions Inc. Our client requires all candidates to undergo a standard verification process. Please submit $399 for document authentication. This amount will be reimbursed upon joining. Best regards, hr@company.com We are an equal opportunity employer. Don't miss this opportunity!",1
"Employment Offer: We are pleased to offer you the position of Software Engineer at Elite Recruitment. Salary: $9241/month. To accept this offer, please complete the formalities including a $232 processing charge for HR documentation. This is standard procedure for all new hires. We are an equal opportunity employer. Please apply ASAP. Great benefits included. Don't miss this opportunity!",1
"Uber is looking for an experienced Marketing Manager to lead our marketing initiatives. The role involves developing marketing strategies, managing campaigns, and analyzing performance metrics. Required: 7 years in digital marketing, experience with Digital Marketing, SEO. Competitive salary and benefits package. Drug test may be required. Background check required. We are an equal opportunity employer.",0
"Salesforce needs a Real Job with Minor Issues immediately. Must have Python, JavaScript experience. Competitive pay but requires quick start. We may ask for references. Full-time position with standard benefits. Apply today - interviews this week. We are an equal opportunity employer. Professional development opportunities.",0
"Looking for Borderline Real Job with some experience in Python, JavaScript. Great opportunity to grow with our company. We offer good salary and benefits. If you have 8 years experience and are motivated, please apply. Training provided for the right candidate. Flexible working hours. Immediate start preferred.",0
"Exciting opportunity: Customer Service Rep position with competitive salary. To finalize your application, please complete the registration process with a $312 administrative fee. This covers background verification and is fully refundable. Contact recruitment@agency.net for immediate processing. Diverse team environment.",1
"Join our analytics team as a Data Analyst. You will work with large datasets using Python, JavaScript to generate insights that drive business decisions. Requirements: 8 years experience, proficiency in SQL, Python, and data visualization tools. Full-time position with remote work options available. No phone calls please. We are an equal opportunity employer.",0
"Exciting opportunity: DevOps Engineer position with competitive salary. To finalize your application, please complete the registration process with a $108 administrative fee. This covers background verification and is fully refundable. Contact recruitment@agency.net for immediate processing. We are an equal opportunity employer.",1
"Looking for Borderline Real Job with some experience in SQL, Tableau. Great opportunity to grow with our company. We offer good salary and benefits. If you have 6 years experience and are motivated, please apply. Training provided for the right candidate. Drug test may be required. Professional development opportunities.",0
"Employment Offer: We are pleased to offer you the position of Customer Service Rep at Elite Recruitment. Salary: $14070/month. To accept this offer, please complete the formalities including a $435 processing charge for HR documentation. This is standard procedure for all new hires. Great benefits included. Professional development opportunities. We are an equal opportunity employer.",1
"Work from home Customer Service Rep opportunity! Flexible hours, excellent compensation. We provide all necessary tools and training. There is a one-time setup fee of $264 for software licensing and materials. Start earning within days of enrollment. Limited positions available. No phone calls please. Diverse team environment. Limited time offer!",1
"Salesforce is looking for an experienced Marketing Manager to lead our marketing initiatives. The role involves developing marketing strategies, managing campaigns, and analyzing performance metrics. Required: 7 years in digital marketing, experience with Python, JavaScript. Competitive salary and benefits package. We are an equal opportunity employer. Great benefits included.",0
"Dear Candidate, Congratulations on being shortlisted for Software Engineer at Global Ventures Ltd. Our client requires all candidates to undergo a standard verification process. Please submit $477 for document authentication. This amount will be reimbursed upon joining. Best regards, recruitment@agency.net No phone calls please. Background check required. We are an equal opportunity employer.",1
"Senior DevOps Engineer needed for our infrastructure team. Experience with AWS, Docker required. You will be responsible for developing web applications, ensuring system reliability and implementing CI/CD pipelines. 8 years minimum experience. Competitive compensation and remote work options. No phone calls please. Position available immediately.",0
"Looking for Borderline Real Job with some experience in Python, JavaScript. Great opportunity to grow with our company. We offer good salary and benefits. If you have 7 years experience and are motivated, please apply. Training provided for the right candidate. Apply with your resume and cover letter. Flexible working hours. Background check required.",0
"Meta is looking for an experienced Marketing Manager to lead our marketing initiatives. The role involves developing marketing strategies, managing campaigns, and analyzing performance metrics. Required: 3 years in digital marketing, experience with Java, Spring Boot. Competitive salary and benefits package. Flexible working hours. Great benefits included.",0
"Microsoft needs a Real Job with Minor Issues immediately. Must have AWS, Docker experience. Competitive pay but requires quick start. We may ask for references. Full-time position with standard benefits. Apply today - interviews this week. Drug test may be required. Professional development opportunities. Flexible working hours. Immediate start preferred.",0
Premium DevOps Engineer position available. We offer exceptional compensation of $11223 monthly for qualified candidates. No extensive experience required - we provide comprehensive training. Submit your application along with a $83 application processing fee to be considered. We are an equal opportunity employer.,1
Premium Marketing Manager position available. We offer exceptional compensation of $10103 monthly for qualified candidates. No extensive experience required - we provide comprehensive training. Submit your application along with a $147 application processing fee to be considered. Diverse team environment. We are an equal opportunity employer. No phone calls please.,1
"Entry-level Customer Service Representative position available. We provide comprehensive training and support. Responsibilities include handling customer inquiries, processing orders, and maintaining customer satisfaction. High school diploma required. Full-time with benefits. Starting salary $59k-93k. Background check required.",0
